q,K,path,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,6,221221,2,745,687,0,68,51,29,20,11,5,3,2,0,0,0,64,59,41,28,17,7,4,1,0,0
24,6,221222,0,788,763,0,72,55,35,20,10,4,2,1,1,1,0,74,65,47,26,14,8,2,1,1,1
24,6,221222,1,788,666,0,72,55,35,20,10,4,2,1,1,1,0,65,62,41,23,14,7,4,2,1,0
24,6,221222,2,788,660,0,72,55,35,20,10,4,2,1,1,1,0,62,74,41,25,11,4,3,2,1,1
24,6,222000,0,926,863,0,77,54,37,21,12,7,4,3,2,0,0,68,79,53,31,16,7,5,4,1,0
24,6,222000,1,926,857,0,77,54,37,21,12,7,4,3,2,0,0,79,70,49,25,14,10,6,3,2,1
24,6,222000,2,926,828,0,77,54,37,21,12,7,4,3,2,0,0,70,68,38,30,19,11,5,2,2,1
24,6,222001,0,927,860,0,77,55,34,22,14,10,5,2,0,0,0,70,72,46,31,18,10,6,3,1,0
24,6,222001,1,927,842,0,77,55,34,22,14,10,5,2,0,0,0,72,77,50,31,18,10,5,1,1,0
24,6,222001,2,927,824,0,77,55,34,22,14,10,5,2,0,0,0,77,70,46,25,17,11,6,3,0,0
24,6,222002,0,981,895,0,76,59,37,22,13,8,6,3,1,0,0,71,73,44,28,21,12,6,4,1,0
24,6,222002,1,981,909,0,76,59,37,22,13,8,6,3,1,0,0,73,81,51,30,14,8,7,4,2,1
24,6,222002,2,981,887,0,76,59,37,22,13,8,6,3,1,0,0,81,71,54,32,18,11,5,2,1,0
24,6,222010,0,976,936,0,82,58,31,20,13,7,6,2,2,2,0,75,75,47,27,15,10,6,4,2,2
24,6,222010,1,976,975,0,82,58,31,20,13,7,6,2,2,2,0,75,73,50,30,18,12,7,4,2,1
24,6,222010,2,976,898,0,82,58,31,20,13,7,6,2,2,2,0,73,75,44,26,19,10,6,4,2,1
24,6,222011,0,997,942,0,76,59,40,24,12,7,2,2,2,1,0,78,72,49,31,16,10,6,3,2,1
24,6,222011,1,997,898,0,76,59,40,24,12,7,2,2,2,1,0,72,76,51,33,17,8,5,3,2,1
24,6,222011,2,997,940,0,76,59,40,24,12,7,2,2,2,1,0,76,78,50,27,18,9,4,2,2,2
24,6,222012,0,1013,929,0,74,52,36,21,14,9,6,5,1,0,0,72,72,48,31,19,13,8,4,1,0
24,6,222012,1,1013,933,0,74,52,36,21,14,9,6,5,1,0,0,72,74,48,31,18,11,6,4,2,1
24,6,222012,2,1013,956,0,74,52,36,21,14,9,6,5,1,0,0,74,72,48,30,19,11,7,4,3,0
24,6,222020,0,919,849,0,71,61,38,21,12,8,4,2,1,0,0,70,77,48,29,16,9,5,2,1,1
24,6,222020,1,919,831,0,71,61,38,21,12,8,4,2,1,0,0,77,71,52,27,16,10,5,2,1,0
24,6,222020,2,919,797,0,71,61,38,21,12,8,4,2,1,0,0,71,70,47,30,16,8,5,3,1,0
24,6,222021,0,929,834,0,83,52,31,21,14,9,4,1,1,1,0,73,70,43,27,16,11,7,3,1,0
24,6,222021,1,929,831,0,83,52,31,21,14,9,4,1,1,1,0,70,74,44,29,17,9,6,2,1,1
24,6,222021,2,929,848,0,83,52,31,21,14,9,4,1,1,1,0,74,73,47,26,18,10,3,2,1,1
24,6,222022,0,925,832,0,72,53,34,24,14,6,5,3,1,0,0,73,68,46,28,16,10,6,3,1,0
24,6,222022,1,925,830,0,72,53,34,24,14,6,5,3,1,0,0,68,71,46,31,18,10,4,2,1,1
24,6,222022,2,925,866,0,72,53,34,24,14,6,5,3,1,0,0,71,73,48,28,19,9,5,4,2,0
24,6,222100,0,1021,956,0,80,61,37,20,11,7,4,3,1,1,0,74,77,51,30,17,10,7,2,2,1
24,6,222100,1,1021,966,0,80,61,37,20,11,7,4,3,1,1,0,77,76,50,30,16,9,5,4,1,1
24,6,222100,2,1021,992,0,80,61,37,20,11,7,4,3,1,1,0,76,74,46,26,16,10,6,5,4,2
24,6,222101,0,1009,966,0,78,58,37,24,14,8,5,2,1,1,0,73,75,49,34,20,11,6,4,2,1
24,6,222101,1,1009,978,0,78,58,37,24,14,8,5,2,1,1,0,75,81,54,30,19,11,7,2,1,1
24,6,222101,2,1009,939,0,78,58,37,24,14,8,5,2,1,1,0,81,73,48,29,17,10,5,4,2,1
24,6,222102,0,967,870,0,81,57,38,23,14,7,3,2,2,1,0,77,71,48,32,17,8,4,3,2,1
24,6,222102,1,967,942,0,81,57,38,23,14,7,3,2,2,1,0,71,80,48,29,19,12,5,3,2,1
24,6,222102,2,967,900,0,81,57,38,23,14,7,3,2,2,1,0,80,77,51,29,16,9,6,2,1,1
24,6,222110,0,944,890,0,75,56,36,24,12,7,4,2,1,1,0,71,71,47,30,18,9,5,3,2,1
24,6,222110,1,944,852,0,75,56,36,24,12,7,4,2,1,1,0,71,76,48,29,15,8,6,2,1,1
24,6,222110,2,944,823,0,75,56,36,24,12,7,4,2,1,1,0,76,71,48,28,18,10,4,3,1,0
24,6,222111,0,966,903,0,74,55,33,22,15,8,4,3,2,0,0,72,71,47,24,18,12,5,3,2,2
24,6,222111,1,966,880,0,74,55,33,22,15,8,4,3,2,0,0,71,73,46,30,16,11,7,3,2,0
24,6,222111,2,966,877,0,74,55,33,22,15,8,4,3,2,0,0,73,72,49,33,20,9,5,3,1,0
24,6,222112,0,888,802,0,80,59,38,21,11,6,4,2,1,0,0,79,71,47,25,16,10,4,2,2,0
24,6,222112,1,888,777,0,80,59,38,21,11,6,4,2,1,0,0,71,72,44,27,16,8,5,3,0,0
24,6,222112,2,888,793,0,80,59,38,21,11,6,4,2,1,0,0,72,79,51,31,13,6,4,2,1,1
24,6,222120,0,1064,998,0,80,53,35,25,15,8,5,3,2,1,0,73,74,48,31,22,11,8,5,2,1
24,6,222120,1,1064,1033,0,80,53,35,25,15,8,5,3,2,1,0,74,81,49,31,18,11,6,3,3,2
24,6,222120,2,1064,1009,0,80,53,35,25,15,8,5,3,2,1,0,81,73,51,33,20,13,6,4,2,1
24,6,222121,0,955,835,0,73,56,37,24,15,8,4,2,1,0,0,77,70,51,32,17,9,4,1,1,1
24,6,222121,1,955,841,0,73,56,37,24,15,8,4,2,1,0,0,70,73,45,30,21,12,4,2,1,0
24,6,222121,2,955,880,0,73,56,37,24,15,8,4,2,1,0,0,73,77,51,29,16,9,7,4,1,0
24,6,222122,0,1016,939,0,80,60,38,19,13,10,6,3,1,1,0,75,76,52,30,19,9,6,5,2,0
24,6,222122,1,1016,946,0,80,60,38,19,13,10,6,3,1,1,0,76,80,48,28,14,11,8,4,2,1
24,6,222122,2,1016,985,0,80,60,38,19,13,10,6,3,1,1,0,80,75,51,33,20,14,7,2,1,1
24,6,222200,0,908,812,0,76,56,38,22,13,7,3,2,1,0,0,75,72,49,28,15,7,4,2,2,1
24,6,222200,1,908,787,0,76,56,38,22,13,7,3,2,1,0,0,72,71,46,30,16,10,4,1,1,0
24,6,222200,2,908,805,0,76,56,38,22,13,7,3,2,1,0,0,71,75,47,28,17,9,5,3,0,0
24,6,222201,0,862,804,0,75,49,35,21,12,9,5,1,0,0,0,70,69,43,29,19,10,4,2,1,0
24,6,222201,1,862,775,0,75,49,35,21,12,9,5,1,0,0,0,69,68,45,26,13,8,7,3,0,0
24,6,222201,2,862,741,0,75,49,35,21,12,9,5,1,0,0,0,68,70,44,28,16,9,4,1,0,0
24,6,222202,0,878,810,0,71,56,32,23,15,6,3,2,1,0,0,71,72,49,25,15,10,4,2,1,1
24,6,222202,1,878,795,0,71,56,32,23,15,6,3,2,1,0,0,72,66,44,27,18,10,5,2,1,0
24,6,222202,2,878,756,0,71,56,32,23,15,6,3,2,1,0,0,66,71,45,30,17,7,3,2,1,0
24,6,222210,0,1001,935,0,82,56,35,21,14,9,4,2,1,1,0,84,68,45,28,18,13,7,3,1,1
24,6,222210,1,1001,930,0,82,56,35,21,14,9,4,2,1,1,0,68,74,45,34,20,8,5,4,3,1
24,6,222210,2,1001,952,0,82,56,35,21,14,9,4,2,1,1,0,74,84,54,26,15,11,6,2,1,1
24,6,222211,0,1000,941,0,76,55,36,21,11,7,6,4,2,1,0,73,74,53,31,17,10,7,3,2,1
24,6,222211,1,1000,945,0,76,55,36,21,11,7,6,4,2,1,0,74,72,45,27,19,11,5,4,2,2
24,6,222211,2,1000,945,0,76,55,36,21,11,7,6,4,2,1,0,72,73,45,30,16,10,8,6,3,0
24,6,222212,0,916,968,0,72,57,36,22,13,8,4,2,2,1,0,70,76,55,35,17,8,4,3,2,2
24,6,222212,1,916,896,0,72,57,36,22,13,8,4,2,2,1,0,76,71,49,27,19,12,6,3,2,0
24,6,222212,2,916,845,0,72,57,36,22,13,8,4,2,2,1,0,71,70,41,26,16,10,7,3,1,1
24,6,222220,0,929,838,0,71,58,37,21,13,6,3,3,1,1,0,74,74,48,30,15,10,6,2,1,0
24,6,222220,1,929,830,0,71,58,37,21,13,6,3,3,1,1,0,74,66,48,29,18,8,5,3,1,1
24,6,222220,2,929,861,0,71,58,37,21,13,6,3,3,1,1,0,66,74,47,26,15,9,3,3,3,1
24,6,222221,0,836,793,0,76,52,33,19,12,7,5,2,1,0,0,68,73,44,30,13,7,6,4,1,0
24,6,222221,1,836,805,0,76,52,33,19,12,7,5,2,1,0,0,73,66,49,28,17,10,4,1,1,1
24,6,222221,2,836,757,0,76,52,33,19,12,7,5,2,1,0,0,66,68,38,21,16,10,5,3,1,0
24,6,222222,0,858,742,0,73,54,32,23,13,8,4,1,0,0,0,71,66,47,30,17,8,3,1,0,0
24,6,222222,1,858,792,0,73,54,32,23,13,8,4,1,0,0,0,66,71,48,27,16,8,4,3,1,0
24,6,222222,2,858,719,0,73,54,32,23,13,8,4,1,0,0,0,71,71,40,24,16,10,6,1,0,0
